,Disease,Disease Name,Gene
15907,C0011881,Diabetic Nephropathy,7048
15908,C0011881,Diabetic Nephropathy,7126
15909,C0011881,Diabetic Nephropathy,7416
15910,C0011881,Diabetic Nephropathy,7417
15911,C0011881,Diabetic Nephropathy,7422
15912,C0011881,Diabetic Nephropathy,84735
15913,C0011881,Diabetic Nephropathy,8639
15914,C0011881,Diabetic Nephropathy,9370
15915,C0011881,Diabetic Nephropathy,9844
15916,C0007959,Charcot-Marie-Tooth Disease,16
15917,C0007959,Charcot-Marie-Tooth Disease,1639
15918,C0007959,Charcot-Marie-Tooth Disease,1778
15919,C0007959,Charcot-Marie-Tooth Disease,1785
15920,C0007959,Charcot-Marie-Tooth Disease,23064
15921,C0007959,Charcot-Marie-Tooth Disease,23095
15922,C0007959,Charcot-Marie-Tooth Disease,26353
15923,C0007959,Charcot-Marie-Tooth Disease,2705
15924,C0007959,Charcot-Marie-Tooth Disease,3236
15925,C0007959,Charcot-Marie-Tooth Disease,3300
15926,C0007959,Charcot-Marie-Tooth Disease,3315
15927,C0007959,Charcot-Marie-Tooth Disease,3508
15928,C0007959,Charcot-Marie-Tooth Disease,3908
15929,C0007959,Charcot-Marie-Tooth Disease,4000
15930,C0007959,Charcot-Marie-Tooth Disease,4141
15931,C0007959,Charcot-Marie-Tooth Disease,4359
15932,C0007959,Charcot-Marie-Tooth Disease,4747
15933,C0007959,Charcot-Marie-Tooth Disease,5376
15934,C0007959,Charcot-Marie-Tooth Disease,5428
15935,C0007959,Charcot-Marie-Tooth Disease,54332
15936,C0007959,Charcot-Marie-Tooth Disease,59341
15937,C0007959,Charcot-Marie-Tooth Disease,6305
15938,C0007959,Charcot-Marie-Tooth Disease,65055
15939,C0007959,Charcot-Marie-Tooth Disease,79628
15940,C0007959,Charcot-Marie-Tooth Disease,81857
15941,C0007959,Charcot-Marie-Tooth Disease,90678
15942,C0007959,Charcot-Marie-Tooth Disease,91137
15943,C0007959,Charcot-Marie-Tooth Disease,9639
15944,C0007959,Charcot-Marie-Tooth Disease,9896
15945,C0007959,Charcot-Marie-Tooth Disease,9927
15946,C0029172,Oral Submucous Fibrosis,100507436
15947,C0029172,Oral Submucous Fibrosis,1277
15948,C0029172,Oral Submucous Fibrosis,1278
15949,C0029172,Oral Submucous Fibrosis,1471
15950,C0029172,Oral Submucous Fibrosis,1493
15951,C0029172,Oral Submucous Fibrosis,2247
15952,C0029172,Oral Submucous Fibrosis,3458
15953,C0029172,Oral Submucous Fibrosis,4015
15954,C0029172,Oral Submucous Fibrosis,4312
15955,C0029172,Oral Submucous Fibrosis,4313
15956,C0029172,Oral Submucous Fibrosis,4318
15957,C0029172,Oral Submucous Fibrosis,5743
15958,C0029172,Oral Submucous Fibrosis,7040
15959,C0029172,Oral Submucous Fibrosis,7076
15960,C0029172,Oral Submucous Fibrosis,7124
15961,C0001430,Adenoma,1499
15962,C0001430,Adenoma,1545
15963,C0001430,Adenoma,23512
15964,C0001430,Adenoma,23600
15965,C0001430,Adenoma,240
15966,C0001430,Adenoma,2697
15967,C0001430,Adenoma,2705
15968,C0001430,Adenoma,324
15969,C0001430,Adenoma,3479
15970,C0001430,Adenoma,3762
15971,C0001430,Adenoma,3845
15972,C0001430,Adenoma,4552
15973,C0001430,Adenoma,4583
15974,C0001430,Adenoma,476
15975,C0001430,Adenoma,4763
15976,C0001430,Adenoma,489
15977,C0001430,Adenoma,492
15978,C0001430,Adenoma,54822
15979,C0001430,Adenoma,5617
15980,C0001430,Adenoma,5757
15981,C0001430,Adenoma,596
15982,C0001430,Adenoma,598
15983,C0001430,Adenoma,6414
15984,C0001430,Adenoma,6573
15985,C0001430,Adenoma,6948
15986,C0001430,Adenoma,7157
15987,C0001430,Adenoma,7253
15988,C0001430,Adenoma,7296
15989,C0001430,Adenoma,7428
15990,C0001430,Adenoma,776
15991,C0001430,Adenoma,9049
15992,C0001430,Adenoma,9429
15993,C0027947,Neutropenia,1437
15994,C0027947,Neutropenia,1440
15995,C0027947,Neutropenia,1806
15996,C0027947,Neutropenia,1991
15997,C0027947,Neutropenia,2213
15998,C0027947,Neutropenia,3440
15999,C0027947,Neutropenia,3553
16000,C0027947,Neutropenia,4524
16001,C0027947,Neutropenia,5243
16002,C0027947,Neutropenia,54658
16003,C0027947,Neutropenia,7172
16004,C0027947,Neutropenia,84522
16005,C0027947,Neutropenia,8797
16006,C1843367,Poor school performance,116115
16007,C1843367,Poor school performance,1859
16008,C1843367,Poor school performance,1911
16009,C1843367,Poor school performance,27245
16010,C1843367,Poor school performance,283635
16011,C1843367,Poor school performance,54617
16012,C1843367,Poor school performance,57102
16013,C1843367,Poor school performance,57511
16014,C1843367,Poor school performance,5813
16015,C1843367,Poor school performance,8208
16016,C1843367,Poor school performance,92154
16017,C1843367,Poor school performance,93649
16018,C1843367,Poor school performance,9871
16019,C0032273,Pneumoconiosis,148022
16020,C0032273,Pneumoconiosis,176
16021,C0032273,Pneumoconiosis,3565
16022,C0032273,Pneumoconiosis,4194
16023,C0032273,Pneumoconiosis,5016
16024,C0032273,Pneumoconiosis,545
16025,C0032273,Pneumoconiosis,5803
16026,C0032273,Pneumoconiosis,64072
16027,C0032273,Pneumoconiosis,64699
16028,C0032273,Pneumoconiosis,64711
16029,C0032273,Pneumoconiosis,759
16030,C0032273,Pneumoconiosis,761
16031,C0032273,Pneumoconiosis,8290
16032,C0032273,Pneumoconiosis,9466
16033,C0007222,Cardiovascular Diseases,10050
16034,C0007222,Cardiovascular Diseases,102724766
16035,C0007222,Cardiovascular Diseases,10452
16036,C0007222,Cardiovascular Diseases,1071
16037,C0007222,Cardiovascular Diseases,11141
16038,C0007222,Cardiovascular Diseases,1401
16039,C0007222,Cardiovascular Diseases,1471
16040,C0007222,Cardiovascular Diseases,149773
16041,C0007222,Cardiovascular Diseases,153
16042,C0007222,Cardiovascular Diseases,1557
16043,C0007222,Cardiovascular Diseases,1636
16044,C0007222,Cardiovascular Diseases,183
16045,C0007222,Cardiovascular Diseases,1906
16046,C0007222,Cardiovascular Diseases,1952
16047,C0007222,Cardiovascular Diseases,213
16048,C0007222,Cardiovascular Diseases,23621
16049,C0007222,Cardiovascular Diseases,257160
16050,C0007222,Cardiovascular Diseases,2646
16051,C0007222,Cardiovascular Diseases,2688
16052,C0007222,Cardiovascular Diseases,2876
16053,C0007222,Cardiovascular Diseases,3077
16054,C0007222,Cardiovascular Diseases,3240
16055,C0007222,Cardiovascular Diseases,338
16056,C0007222,Cardiovascular Diseases,3383
16057,C0007222,Cardiovascular Diseases,341
16058,C0007222,Cardiovascular Diseases,345
16059,C0007222,Cardiovascular Diseases,348
16060,C0007222,Cardiovascular Diseases,3949
16061,C0007222,Cardiovascular Diseases,4018
16062,C0007222,Cardiovascular Diseases,4023
16063,C0007222,Cardiovascular Diseases,4353
16064,C0007222,Cardiovascular Diseases,4524
16065,C0007222,Cardiovascular Diseases,4846
16066,C0007222,Cardiovascular Diseases,4852
16067,C0007222,Cardiovascular Diseases,4879
16068,C0007222,Cardiovascular Diseases,50805
16069,C0007222,Cardiovascular Diseases,5444
16070,C0007222,Cardiovascular Diseases,5445
16071,C0007222,Cardiovascular Diseases,56955
16072,C0007222,Cardiovascular Diseases,5743
16073,C0007222,Cardiovascular Diseases,590
16074,C0007222,Cardiovascular Diseases,6272
16075,C0007222,Cardiovascular Diseases,6347
16076,C0007222,Cardiovascular Diseases,6401
16077,C0007222,Cardiovascular Diseases,6558
16078,C0007222,Cardiovascular Diseases,6876
16079,C0007222,Cardiovascular Diseases,7139
16080,C0007222,Cardiovascular Diseases,7412
16081,C0007222,Cardiovascular Diseases,7450
16082,C0007222,Cardiovascular Diseases,8638
16083,C0007222,Cardiovascular Diseases,875
16084,C0007222,Cardiovascular Diseases,9159
16085,C1561955,Fibrinogen Adverse Event,114548
16086,C1561955,Fibrinogen Adverse Event,1373
16087,C1561955,Fibrinogen Adverse Event,146722
16088,C1561955,Fibrinogen Adverse Event,221037
16089,C1561955,Fibrinogen Adverse Event,2243
16090,C1561955,Fibrinogen Adverse Event,2244
16091,C1561955,Fibrinogen Adverse Event,3083
16092,C1561955,Fibrinogen Adverse Event,326624
16093,C1561955,Fibrinogen Adverse Event,3554
16094,C1561955,Fibrinogen Adverse Event,3570
16095,C1561955,Fibrinogen Adverse Event,441108
16096,C1561955,Fibrinogen Adverse Event,5339
16097,C1561955,Fibrinogen Adverse Event,54543
16098,C1561955,Fibrinogen Adverse Event,54798
16099,C1561955,Fibrinogen Adverse Event,553103
16100,C1561955,Fibrinogen Adverse Event,57609
16101,C1561955,Fibrinogen Adverse Event,64231
16102,C1561955,Fibrinogen Adverse Event,6583
16103,C1561955,Fibrinogen Adverse Event,724031
16104,C1561955,Fibrinogen Adverse Event,80205
16105,C1561955,Fibrinogen Adverse Event,84888
16106,C1561955,Fibrinogen Adverse Event,9855
16107,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",100048912
16108,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",100129940
16109,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",100188782
16110,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",100507098
16111,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",100507118
16112,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",100526783
16113,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10125
16114,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",101927736
16115,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",101928423
16116,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10198
16117,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10239
16118,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",102725019
16119,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10296
16120,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1036
16121,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10363
16122,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10644
16123,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10891
16124,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",10984
16125,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",111
16126,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",11124
16127,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",11132
16128,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",114876
16129,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",116985
16130,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1374
16131,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",145741
16132,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1535
16133,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1544
16134,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1607
16135,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",162515
16136,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",169026
16137,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",169792
16138,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1889
16139,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1906
16140,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1909
16141,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1910
16142,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",1956
16143,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",201232
16144,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",204010
16145,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",208
16146,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",221895
16147,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",23411
16148,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2557
16149,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",26086
16150,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",26276
16151,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2641
16152,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2642
16153,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2645
16154,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2646
16155,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2784
16156,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2820
16157,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",284217
16158,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",286
16159,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2869
16160,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2876
16161,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2888
16162,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",2944
16163,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3039
16164,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3087
16165,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3098
16166,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3159
16167,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3162
16168,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3172
16169,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3240
16170,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3263
16171,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3375
16172,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3383
16173,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3397
16174,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",355
16175,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3569
16176,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3630
16177,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3643
16178,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3651
16179,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3667
16180,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3767
16181,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3784
16182,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",388125
16183,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3952
16184,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3953
16185,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",3990
16186,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4143
16187,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4544
16188,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",467
16189,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4760
16190,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4790
16191,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4825
16192,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4843
16193,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4846
16194,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4853
16195,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",488
16196,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",489
16197,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",4968
16198,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5066
16199,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5078
16200,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5080
16201,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",50982
16202,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5126
16203,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5167
16204,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5184
16205,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5460
16206,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",54622
16207,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5465
16208,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5468
16209,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",54901
16210,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5506
16211,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",55133
16212,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",55600
16213,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",55656
16214,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5579
16215,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5629
16216,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",56729
16217,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",56999
16218,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",57178
16219,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5770
16220,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5789
16221,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5937
16222,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",596
16223,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",5970
16224,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",598
16225,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6000
16226,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6049
16227,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",60685
16228,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",619554
16229,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6277
16230,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",635
16231,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",63826
16232,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",63892
16233,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6445
16234,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6462
16235,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",646736
16236,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6480
16237,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6513
16238,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6514
16239,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6517
16240,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6616
16241,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6647
16242,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6648
16243,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6833
16244,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6927
16245,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6928
16246,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",6934
16247,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",7040
16248,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",7076
16249,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",7124
16250,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",7132
16251,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",7133
16252,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",718
16253,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",723961
16254,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",728723
16255,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",7325
16256,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",7351
16257,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",7422
16258,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",7466
16259,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",79068
16260,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",80003
16261,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",80790
16262,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",8091
16263,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",836
16264,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",83795
16265,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",841
16266,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",847
16267,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",8638
16268,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",8660
16269,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",875
16270,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",894
16271,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",89822
16272,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",9055
16273,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",92002
16274,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",92737
16275,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",9370
16276,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",94241
16277,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",9479
16278,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",9559
16279,C0011860,"Diabetes Mellitus, Non-Insulin-Dependent",9861
16280,C0040034,Thrombocytopenia,1437
16281,C0040034,Thrombocytopenia,1440
16282,C0040034,Thrombocytopenia,2056
16283,C0040034,Thrombocytopenia,2120
16284,C0040034,Thrombocytopenia,213
16285,C0040034,Thrombocytopenia,2212
16286,C0040034,Thrombocytopenia,2623
16287,C0040034,Thrombocytopenia,2812
16288,C0040034,Thrombocytopenia,2815
16289,C0040034,Thrombocytopenia,3105
16290,C0040034,Thrombocytopenia,3440
16291,C0040034,Thrombocytopenia,3562
16292,C0040034,Thrombocytopenia,3674
16293,C0040034,Thrombocytopenia,3690
16294,C0040034,Thrombocytopenia,3704
16295,C0040034,Thrombocytopenia,374569
16296,C0040034,Thrombocytopenia,4524
16297,C0040034,Thrombocytopenia,5175
16298,C0040034,Thrombocytopenia,5196
16299,C0040034,Thrombocytopenia,54205
16300,C0040034,Thrombocytopenia,7498
16301,C0040034,Thrombocytopenia,8797
16302,C0040034,Thrombocytopenia,9948
16303,C0036920,Sezary Syndrome,1027
16304,C0036920,Sezary Syndrome,1029
16305,C0036920,Sezary Syndrome,1107
16306,C0036920,Sezary Syndrome,1233
16307,C0036920,Sezary Syndrome,1387
16308,C0036920,Sezary Syndrome,1788
16309,C0036920,Sezary Syndrome,3561
16310,C0036920,Sezary Syndrome,5335
16311,C0036920,Sezary Syndrome,54790
16312,C0036920,Sezary Syndrome,5592
16313,C0036920,Sezary Syndrome,5594
16314,C0036920,Sezary Syndrome,5728
16315,C0036920,Sezary Syndrome,58508
16316,C0036920,Sezary Syndrome,5925
16317,C0036920,Sezary Syndrome,6195
16318,C0036920,Sezary Syndrome,6597
16319,C0036920,Sezary Syndrome,65980
16320,C0036920,Sezary Syndrome,673
16321,C0036920,Sezary Syndrome,6935
16322,C0036920,Sezary Syndrome,7133
16323,C0036920,Sezary Syndrome,7157
16324,C0036920,Sezary Syndrome,8085
16325,C0036920,Sezary Syndrome,8289
16326,C0036920,Sezary Syndrome,84433
16327,C0036920,Sezary Syndrome,8915
16328,C0036920,Sezary Syndrome,9235
16329,C1112705,Nuclear non-senile cataract,1409
16330,C1112705,Nuclear non-senile cataract,1414
16331,C1112705,Nuclear non-senile cataract,1415
16332,C1112705,Nuclear non-senile cataract,1417
16333,C1112705,Nuclear non-senile cataract,1421
16334,C1112705,Nuclear non-senile cataract,146862
16335,C1112705,Nuclear non-senile cataract,2700
16336,C1112705,Nuclear non-senile cataract,4284
16337,C1112705,Nuclear non-senile cataract,4810
16338,C1112705,Nuclear non-senile cataract,631
16339,C1112705,Nuclear non-senile cataract,7466
16340,C1112705,Nuclear non-senile cataract,79443
16341,C0011884,Diabetic Retinopathy,101928236
16342,C0011884,Diabetic Retinopathy,114803
16343,C0011884,Diabetic Retinopathy,1401
16344,C0011884,Diabetic Retinopathy,183
16345,C0011884,Diabetic Retinopathy,185
16346,C0011884,Diabetic Retinopathy,23411
16347,C0011884,Diabetic Retinopathy,2572
16348,C0011884,Diabetic Retinopathy,266722
16349,C0011884,Diabetic Retinopathy,285600
16350,C0011884,Diabetic Retinopathy,3383
16351,C0011884,Diabetic Retinopathy,339529
16352,C0011884,Diabetic Retinopathy,5444
16353,C0011884,Diabetic Retinopathy,54715
16354,C0011884,Diabetic Retinopathy,58504
16355,C0011884,Diabetic Retinopathy,6647
16356,C0011884,Diabetic Retinopathy,7057
16357,C0011884,Diabetic Retinopathy,7422
16358,C0011884,Diabetic Retinopathy,836
16359,C0011884,Diabetic Retinopathy,84898
16360,C1384666,hearing impairment,100507266
16361,C1384666,hearing impairment,10788
16362,C1384666,hearing impairment,114801
16363,C1384666,hearing impairment,130951
16364,C1384666,hearing impairment,1369
16365,C1384666,hearing impairment,147372
16366,C1384666,hearing impairment,1687
16367,C1384666,hearing impairment,1786
16368,C1384666,hearing impairment,2151
16369,C1384666,hearing impairment,219749
16370,C1384666,hearing impairment,221711
16371,C1384666,hearing impairment,2241
16372,C1384666,hearing impairment,22871
16373,C1384666,hearing impairment,23555
16374,C1384666,hearing impairment,253827
16375,C1384666,hearing impairment,285362
16376,C1384666,hearing impairment,285590
16377,C1384666,hearing impairment,30820
16378,C1384666,hearing impairment,339559
16379,C1384666,hearing impairment,348
16380,C1384666,hearing impairment,401548
16381,C1384666,hearing impairment,407053
16382,C1384666,hearing impairment,4908
16383,C1384666,hearing impairment,5172
16384,C1384666,hearing impairment,55315
16385,C1384666,hearing impairment,5592
16386,C1384666,hearing impairment,57493
16387,C1384666,hearing impairment,5784
16388,C1384666,hearing impairment,598
16389,C1384666,hearing impairment,6103
16390,C1384666,hearing impairment,63892
16391,C1384666,hearing impairment,64374
16392,C1384666,hearing impairment,64478
16393,C1384666,hearing impairment,6647
16394,C1384666,hearing impairment,6772
16395,C1384666,hearing impairment,7099
16396,C1384666,hearing impairment,730091
16397,C1384666,hearing impairment,7388
16398,C1384666,hearing impairment,91
16399,C1384666,hearing impairment,9197
16400,C1384666,hearing impairment,93979
16401,C1384666,hearing impairment,9414
16402,C1384666,hearing impairment,9630
16403,C0033975,Psychotic Disorders,10452
16404,C0033975,Psychotic Disorders,10814
16405,C0033975,Psychotic Disorders,10815
16406,C0033975,Psychotic Disorders,114088
16407,C0033975,Psychotic Disorders,1816
16408,C0033975,Psychotic Disorders,274
16409,C0033975,Psychotic Disorders,2902
16410,C0033975,Psychotic Disorders,2908
16411,C0033975,Psychotic Disorders,3351
16412,C0033975,Psychotic Disorders,3356
16413,C0033975,Psychotic Disorders,4914
16414,C0033975,Psychotic Disorders,54504
16415,C0033975,Psychotic Disorders,551
16416,C0033975,Psychotic Disorders,57419
16417,C0033975,Psychotic Disorders,5816
16418,C0033975,Psychotic Disorders,627
16419,C0033975,Psychotic Disorders,6616
16420,C0033975,Psychotic Disorders,7447
16421,C0033975,Psychotic Disorders,81578
16422,C0033975,Psychotic Disorders,8991
16423,C0003469,Anxiety Disorders,10743
16424,C0003469,Anxiety Disorders,1138
16425,C0003469,Anxiety Disorders,1141
16426,C0003469,Anxiety Disorders,1268
16427,C0003469,Anxiety Disorders,135
16428,C0003469,Anxiety Disorders,1392
16429,C0003469,Anxiety Disorders,1394
16430,C0003469,Anxiety Disorders,1395
16431,C0003469,Anxiety Disorders,1401
16432,C0003469,Anxiety Disorders,1786
16433,C0003469,Anxiety Disorders,1813
16434,C0003469,Anxiety Disorders,2353
16435,C0003469,Anxiety Disorders,2555
16436,C0003469,Anxiety Disorders,2739
16437,C0003469,Anxiety Disorders,2782
16438,C0003469,Anxiety Disorders,2918
16439,C0003469,Anxiety Disorders,3363
